//bag_write_stamp,header/frame_id,header/stamp/nanosec,header/stamp/sec,wrench/force/x,wrench/force/y,wrench/force/z,wrench/torque/x,wrench/torque/y,wrench/torque/z
1774368229.1517189,bota_frame,151575844,1774368229,0.03129638000414392,-0.1824295404913414,-0.002869677347455024,-0.004297152596107079,-0.009089500917462384,-0.005066193640232086
1774368229.153587,bota_frame,153450801,1774368229,-0.20847205244681888,-0.13245010183396744,0.07803219720006993,-0.003549420905805234,-0.0035379722428253435,-0.007191471755504608
1774368229.155489,bota_frame,155379339,1774368229,-0.24309494675251653,-0.14197315222224205,-0.0718774160875082,-0.005577934739663948,-0.002951932914947275,-0.004473194479942322
1774368229.1573846,bota_frame,157274689,1774368229,-0.2579680189348639,-0.038135305264489716,-0.03033347326262259,-0.0043186867528075545,-0.0027339842351428445,-0.006344228982925415
1774368229.1597178,bota_frame,159561633,1774368229,0.025389391680905593,-0.194192958957899,0.03429563534827196,-0.004223165173569909,-0.008645387049751374,-0.006589628756046295
1774368229.1616704,bota_frame,161491437,1774368229,-0.1158617538467035,-0.12873771314514215,0.14245640654379343,-0.004107489241401696,-0.0067543424749932635,-0.003031395375728607
1774368229.1635745,bota_frame,163445779,1774368229,-0.20875932155829746,-0.033806432236858086,0.14153072043865933,-0.001974966043620241,-0.005613869942271005,-0.0056636035442352295
1774368229.165484,bota_frame,165372828,1774368229,-0.08756879432100462,-0.1318663022028801,0.08251573472613316,-0.005260902415560875,-0.005812607505581685,-0.006382189691066742
1774368229.167465,bota_frame,167370432,1774368229,-0.17990562167484692,-0.1605692040613107,-0.030766145643131182,-0.006782197461683959,-0.0036188173468109652,-0.004463531076908112
1774368229.169471,bota_frame,169381960,1774368229,-0.029984997202204156,-0.0979947718759675,-0.04015735800021858,-0.0030120981008547876,-0.009803237262712677,-0.006138160824775696
1774368229.1714087,bota_frame,171301668,1774368229,-0.09182538780522798,-0.10953538036048371,-0.03689264466922282,-0.003702324473969787,-0.007788466734048899,-0.004836253821849823
1774368229.1734376,bota_frame,173321516,1774368229,-0.0349854066741333,-0.12561834177952846,0.08882747576843109,-0.0068427308195896375,-0.0056385287447715815,-0.004667617380619049
1774368229.1754675,bota_frame,175381728,1774368229,-0.21176001886371498,-0.03441456738248405,0.10336333744081827,-0.002579833647931018,-0.0035158207490458004,-0.00661025196313858
1774368229.1774611,bota_frame,177374966,1774368229,-0.09417980752114286,-0.11981498326272089,-0.015727084818212944,-0.003958483366142906,-0.006064049095557578,-0.003935597836971283
1774368229.1794188,bota_frame,179338718,1774368229,-0.20059652064963984,-0.23363698519254683,-0.05904412015820881,-0.0058465432386900495,-0.0032665800060051597,-0.006012037396430969
1774368229.18143,bota_frame,181348901,1774368229,-0.12388304176832232,0.07804122739725727,0.04572088683669229,-0.00020038454744719658,-0.005994395652005435,-0.005827412009239197
1774368229.183484,bota_frame,183395813,1774368229,0.005007683531318641,-0.11150066268539405,-0.06761617939930176,-0.0073111682340144535,-0.007608874913458713,-0.0051317885518074036
1774368229.1854155,bota_frame,185327699,1774368229,-0.11916651782064713,-0.22522290411922086,0.042671477237806954,-0.006669008782754449,-0.00425301136697423,-0.0052681565284729
1774368229.1874175,bota_frame,187324514,1774368229,-0.1017127463639258,-0.15500110853809446,0.07731983833611444,-0.003060921106823322,-0.006286932637618758,-0.005119591951370239
1774368229.1894202,bota_frame,189317860,1774368229,-0.20151582543220847,-0.10029947996741129,0.02740947947303063,-0.004340733498109373,-0.0006044116557265555,-0.004752859473228455
1774368229.1915593,bota_frame,191455510,1774368229,-0.13460109191015723,-0.10313741999944881,0.1226733101923898,-0.0036825386292931306,-0.0037309875923675906,-0.0053190141916275024
1774368229.193457,bota_frame,193359771,1774368229,-0.14026643626851643,-0.16086484004167545,-0.01728950546011987,-0.004954683404748361,-0.004264707041145427,-0.0063812509179115295
1774368229.1954205,bota_frame,195326147,1774368229,-0.1783800386513592,-0.011424551442622999,0.047777037369304054,-0.0019384440021456006,-0.0027223298815091113,-0.003806978464126587
1774368229.1975038,bota_frame,197408275,1774368229,-0.009999138391484141,-0.13018374159418755,-0.05396486346876017,-0.004686574446229885,-0.00740338348882158,-0.003899022936820984
1774368229.199466,bota_frame,199345840,1774368229,-0.16776774243719617,-0.029576035499410125,0.005577068949872199,-0.0023914436936439687,-0.0038766048536476583,-0.006205260753631592
1774368229.2014527,bota_frame,201355565,1774368229,-0.045363621108785335,0.005086729279859981,-0.031438373985604784,-0.0020389970150480607,-0.005533189929763038,-0.004313237965106964
1774368229.2036896,bota_frame,203555846,1774368229,-0.15899326888966803,-0.060549538798454705,-0.03192636499225543,-0.003600759749586846,-0.003998062941524466,-0.005424670875072479
1774368229.2055242,bota_frame,205397119,1774368229,-0.16860735937803373,-0.1002144232697546,0.06400909841936908,-0.0040447912540015896,-0.004849510090369491,-0.006564565002918243
1774368229.2076976,bota_frame,207572392,1774368229,-0.11746738946672286,-0.15063317522972852,-0.005260140932392687,-0.00809797052086525,-0.00393390007176847,-0.00405314564704895
1774368229.2096498,bota_frame,209513969,1774368229,-0.1124841702773729,0.06009089828959446,0.11564455757381609,-0.0036164715444413353,-0.005470747995356323,-0.004268035292625427
1774368229.211572,bota_frame,211428115,1774368229,-0.09773842465423943,-0.0985754162524799,0.15635542345113507,-0.009455699360167102,-0.006611424673923616,-0.006989121437072754
1774368229.213481,bota_frame,213353113,1774368229,-0.15010435817415724,0.00936463914247554,0.09114045324547604,-0.009836788267616914,-0.006139540462857196,-0.002591356635093689
1774368229.2155325,bota_frame,215412738,1774368229,-0.19818906122129487,0.1107839643293147,0.1561533062098519,-0.009351887923976565,-0.00538820480319907,-0.0031382814049720764
1774368229.2174735,bota_frame,217362879,1774368229,-0.13543585818755943,0.17256646741719806,0.1577229747535327,-0.008952035527412416,-0.006069464937503766,-0.004247628152370453
1774368229.2195165,bota_frame,219383900,1774368229,0.018997623015565512,0.1146647527223763,0.11563269691532341,-0.009516324082038952,-0.009225251023131487,-0.00291462242603302
1774368229.221649,bota_frame,221525001,1774368229,-0.24313597509391904,0.1266043876288805,0.13449280106014072,-0.007597159947002163,-0.005021693046811132,-0.002413421869277954
1774368229.223562,bota_frame,223419886,1774368229,-0.023291606096930817,-0.04962185366785121,0.21872255766880855,-0.008502389735044802,-0.007170859664250462,-0.004952885210514069
1774368229.2255027,bota_frame,225373933,1774368229,-0.07213266405448016,-0.1675348843904274,0.12159316298672529,-0.011573264875367584,-0.003946757209667834,-0.0043829381465911865
1774368229.2274761,bota_frame,227356023,1774368229,-0.17441521752621503,-0.031103646293523468,0.09158267099525119,-0.004453377591995711,-0.002721763651350795,-0.006370618939399719
1774368229.2295487,bota_frame,229429455,1774368229,0.003937932948228973,-0.16761737309958846,0.059667579844006724,-0.0029385010737680295,-0.005947346497328698,-0.0036404505372047424
1774368229.2315829,bota_frame,231464929,1774368229,-0.1600033436632824,-0.16603981106547394,0.10231255840717779,-0.004319702592094354,-0.0019135236532117073,-0.006084084510803223
1774368229.2334137,bota_frame,233287340,1774368229,-0.03421902881056438,-0.1807438019614409,0.03966509339239366,-0.003976573483269741,-0.003597799027707571,-0.006457120180130005
1774368229.2356186,bota_frame,235493768,1774368229,0.06398558520588038,-0.01206345171716805,0.045461811667230734,-0.0014034469384748283,-0.009316232836502514,-0.004299044609069824
1774368229.2374456,bota_frame,237305589,1774368229,-0.031540211403389584,0.06264855692162286,0.054316875629051964,-0.002446249957894664,-0.006415980173797159,-0.00464235246181488
1774368229.2396307,bota_frame,239504524,1774368229,-0.17048368452946017,-0.004664367886221044,0.1997226751419099,-0.005934824554181262,-0.0031267708536087124,-0.0037119612097740173
1774368229.241658,bota_frame,241534360,1774368229,-0.07476908157135398,0.021007438923852817,0.24220084513827445,-0.008407648668659506,-0.010037016194263615,-0.007093988358974457
1774368229.2435327,bota_frame,243407275,1774368229,-0.13578066515322185,0.12152047103645458,0.16888568005573745,-0.011574320176989672,-0.008064848664177837,0.0014742687344551086
1774368229.2456,bota_frame,245482274,1774368229,-0.14253820217722968,0.0899527840590082,0.20450566217040134,-0.005481755632071206,-0.0042626996476479995,-0.004410728812217712
1774368229.247538,bota_frame,247413992,1774368229,0.005408069349933875,0.018452188201663944,0.2531611169361909,-0.00499990660056171,-0.010354205188989302,-0.006640732288360596
1774368229.2494738,bota_frame,249345948,1774368229,-0.03745221127180942,-0.036605048701808585,0.30179756670295,-0.008458810727087873,-0.00692717694830472,-0.004018679261207581
1774368229.2515259,bota_frame,251400227,1774368229,-0.05389261679238322,-0.04385850096048216,0.19331000114523178,-0.004495240276939816,-0.003984472318137533,-0.0037736669182777405
1774368229.2535954,bota_frame,253385351,1774368229,-0.0010402510128222353,0.05982230393819776,0.27899142800280075,-0.005012699324165482,-0.012299076875901982,-0.003959625959396362
1774368229.2556295,bota_frame,255489896,1774368229,-0.08977371563223624,-0.09754820225078475,0.21272693212699423,-0.012949739561439078,-0.007693316828350588,-0.0029266774654388428
1774368229.257571,bota_frame,257437832,1774368229,-0.12550952104274637,-0.07504570717404135,0.24659301359231378,-0.009305258007798356,-0.003113732512125461,-0.001792915165424347
1774368229.2596116,bota_frame,259488791,1774368229,-0.038620605234542804,-0.1205019834310761,0.264111551491343,-0.005787569721523944,-0.007198899021902655,-0.0097273588180542
1774368229.2614846,bota_frame,261365324,1774368229,-0.1256192909565974,-0.0023148118596907352,0.150591302481212,-0.00205340661428266,-0.00756943071964164,-0.0044565945863723755
1774368229.2635875,bota_frame,263468283,1774368229,-0.11797884342951814,-0.043217411377170833,0.13700248504240164,-0.004719874607840846,-0.004613442435072085,-0.003147311508655548
1774368229.2655575,bota_frame,265439131,1774368229,-0.03980853509671034,-0.10126883010980237,0.21485693985562193,-0.008245012826875953,-0.008837456387194437,-0.008098669350147247
1774368229.2675474,bota_frame,267437267,1774368229,-0.12394575806852748,0.024206398025256703,0.20164477798034852,-0.004757293987836864,-0.006560640235392962,-0.002714782953262329
1774368229.2694516,bota_frame,269340622,1774368229,-0.09787527288323528,-0.06557998525664743,0.2629921435176943,-0.008487668086750166,-0.007591625886159359,-0.003971360623836517
1774368229.2717643,bota_frame,271636015,1774368229,-0.14859292379372935,0.038665935871208035,0.24028905857159089,-0.004845589603379552,-0.009524055373427875,-0.004895500838756561
1774368229.2735467,bota_frame,273423852,1774368229,-0.13732639913675326,0.08648562126655435,0.3405869774562138,-0.0037848024417830306,-0.006696316586776496,-0.0044274404644966125
1774368229.2756443,bota_frame,275511485,1774368229,-0.26289360512752413,0.03437246058232546,0.2905887706534216,-0.007402711053880795,-0.005632150467283686,-0.0026357993483543396
1774368229.2777176,bota_frame,277585390,1774368229,-0.027135527423822747,-0.004274039124950946,0.2559502507346245,-0.004417324488777408,-0.011814769964359845,-0.0043527111411094666
1774368229.2794948,bota_frame,279375192,1774368229,-0.18375201718194978,-0.028085155438795084,0.30617451075434055,-0.0010017125624637302,-0.004583157485791911,-0.005318872630596161
1774368229.2815175,bota_frame,281406534,1774368229,-0.2026238868296235,-0.01478197044091445,0.23687673258473652,-0.003406547804937987,-0.004249324015006745,-0.00353829562664032
1774368229.284104,bota_frame,283347316,1774368229,-0.24371523311164767,-0.026892696420688367,0.22280847594531394,-0.0062726961597674435,-0.0042102674582700506,-0.004948928952217102
1774368229.2854724,bota_frame,285318818,1774368229,-0.17694350308039564,-0.014078471833542494,0.18992331061113887,-0.007963442289305012,-0.005947969938016967,-0.0033689960837364197
1774368229.2878406,bota_frame,287614251,1774368229,-0.10305994099460758,-0.09836190896466235,0.27936100024750665,-0.006754937038855768,-0.007488027716458845,-0.0030824020504951477
1774368229.2897313,bota_frame,289517265,1774368229,-0.20033114243619332,-0.05709724395907756,0.21562646057481416,-0.0042379093284022895,-0.0076186720613661,-0.004765734076499939
1774368229.2921436,bota_frame,291900225,1774368229,-0.12055893327273104,-0.04272566826896451,0.17303206931657122,-0.0029190977693510645,-0.007895807767464652,-0.005169913172721863
1774368229.2935536,bota_frame,293337063,1774368229,-0.13754328012622885,0.04367208104506659,0.17076804465288653,-0.005842763044377919,-0.002540624111949469,-0.0027124807238578796
1774368229.295742,bota_frame,295580440,1774368229,-0.12365381283389532,-0.04274503465488522,0.24403548784174767,-0.014229771466555019,-0.005345964566926292,-0.004367522895336151
1774368229.2975824,bota_frame,297471441,1774368229,-0.21208276119912162,0.10646554262039132,0.21673117379774887,-0.013686235409452574,-0.00395316100384463,-0.0024292096495628357
1774368229.2995253,bota_frame,299390332,1774368229,-0.17475828071663324,0.22811876302782252,0.2722347285151798,-0.016189045669817603,-0.005568745933558633,-0.0013580545783042908
1774368229.3014169,bota_frame,301289150,1774368229,-0.0863111851481464,0.22670073714719052,0.29599520831500925,-0.018683491426284005,-0.007283887408181533,-0.0031591951847076416
1774368229.303592,bota_frame,303461902,1774368229,-0.17095311611349384,0.2902034132322697,0.18575021398753222,-0.011827826532129437,-0.00430395309979284,-0.002565033733844757
1774368229.3055582,bota_frame,305434434,1774368229,-0.135843527755529,-0.029545070733284717,0.14373657239698012,-0.005001249834684529,-0.0028386895522993227,-0.004799157381057739
1774368229.3075616,bota_frame,307432886,1774368229,-0.025166794508913792,-0.09505595420395707,0.17323106709647362,0.003869905194117007,-0.00776045787521526,-0.0053853839635849
1774368229.3095384,bota_frame,309407682,1774368229,0.004818572919475628,-0.1197903893581298,0.1881082918820134,-0.0015668275125650943,-0.0037798354655166067,-0.004026129841804504
1774368229.3115678,bota_frame,311438315,1774368229,-0.061919615941655515,0.06619361810871993,0.15035462630535434,-0.005422092889617702,-0.0006217929079164464,-0.0068596601486206055
1774368229.3135672,bota_frame,313448817,1774368229,-0.04898679902719749,0.13845970360288362,0.18324619542903164,-0.007529146271887943,-0.008280973378780226,-0.00344134122133255
1774368229.3156147,bota_frame,315494912,1774368229,-0.2516338616986564,0.040947771524749044,0.139732291446915,-0.005434102433002019,-0.002667935901803864,0.0014776885509490967
1774368229.3174522,bota_frame,317331724,1774368229,-0.0755282147071985,-0.0038967599562766964,0.1782839771888014,-0.001518927253440272,-0.007543208835058768,-0.0036711394786834717
1774368229.3194914,bota_frame,319382000,1774368229,-0.04025172823603551,-0.09816777392798315,0.1974288329733156,-0.005338500557626191,-0.004288521272665102,-0.008186303079128265
1774368229.3214438,bota_frame,321333415,1774368229,0.00585044601631779,-0.1261688535877994,0.18688748864794924,-0.00782823687244616,-0.006033201076435818,-0.00379277765750885
1774368229.323477,bota_frame,323363612,1774368229,-0.08649644279870738,0.014698409439347415,0.13849970168075743,-0.0004703068510152342,-0.008024254822877552,-0.003842577338218689
1774368229.3254447,bota_frame,325330407,1774368229,-0.14437343269609393,-0.14263150284498494,0.2031219118002081,-0.005752957914095469,-0.008021483417608971,-0.0024616792798042297
1774368229.3274918,bota_frame,327380029,1774368229,-0.08579742139204694,-0.09065605169078594,0.19105072489238495,-0.00744347238334242,-0.0035285157060714056,-0.003426887094974518
1774368229.329446,bota_frame,329335916,1774368229,0.0007568878314336835,-0.13090378025326999,0.1750801269376172,-0.004434625067131992,-0.0035555456490015958,-0.008227460086345673
1774368229.331524,bota_frame,331388330,1774368229,-0.01178867067435041,-0.1368017459006765,0.15177740861865985,-0.0025195350345534884,-0.0074324333837399725,-0.006503596901893616
1774368229.333491,bota_frame,333378740,1774368229,-0.2033319569048735,-0.11384134747266472,0.18111867617607658,-0.002787900992602066,-0.005725613595610302,-0.0015994980931282043
1774368229.3354871,bota_frame,335372924,1774368229,-0.08000565139635851,-0.11356557797577693,0.24938194065221353,-0.00742629267603645,-0.008996334883639379,-0.0037079602479934692
1774368229.3374712,bota_frame,337363177,1774368229,-0.11282480396171568,-0.04066740714284833,0.1709763344738615,-0.005836908801357121,-0.004747097431622521,-0.0052636489272117615
1774368229.3395522,bota_frame,339441794,1774368229,-0.13102013479794827,-0.23461220736985666,0.1858927657939411,-0.001503334166226833,-0.003446253616782191,-0.00586952269077301
1774368229.3414614,bota_frame,341339072,1774368229,-0.022605921937778106,-0.3953174846499721,0.16429012400712395,0.0024051222843287645,-0.008930392046040098,-0.005025535821914673
1774368229.3434827,bota_frame,343373115,1774368229,-0.027549018871533715,-0.1942276554897049,0.21405442101322336,0.002974085500816459,-0.007519518971880829,-0.007607564330101013
1774368229.3453856,bota_frame,345282018,1774368229,-0.1509177701172133,-0.14474926820169998,0.17336603616845636,-0.007493056941490273,-0.004414293231431027,-0.00262489914894104
1774368229.347544,bota_frame,347423974,1774368229,-0.17044914559592117,0.031597147283129345,0.10606418279444974,-0.007936442267044375,-0.005782683490242552,-0.004533827304840088
1774368229.3494856,bota_frame,349362908,1774368229,-0.05716275330856835,-0.16543410485542864,0.16578718262946524,-0.00478524332286534,-0.010346629901407417,-0.0011073201894760132
1774368229.3515549,bota_frame,351443215,1774368229,-0.2854760734871715,-0.0739848579603759,0.041708885428953124,-0.0006638975231411104,-0.005315403076394221,-0.005104526877403259
1774368229.3534636,bota_frame,353326172,1774368229,-0.14283522687135752,-0.25229115412075487,0.11034011650884423,-0.0030150133649113897,-0.004834881693787346,-0.008379079401493073
1774368229.3555276,bota_frame,355417892,1774368229,-0.11461805425703542,0.016559724252971364,0.13024542354887636,-0.0009944723636491348,-0.007424878747247177,-0.002266235649585724
1774368229.3574588,bota_frame,357339433,1774368229,-0.09911119694015769,-0.07038447759060062,0.05323637721271446,-0.004931719041799121,-0.005546428171732037,-0.005026869475841522
1774368229.3594754,bota_frame,359346092,1774368229,-0.01818202290252069,-0.10332692576903924,0.048305684954080164,-0.0030867647702026435,-0.010939287525905367,-0.0021908432245254517
1774368229.3614907,bota_frame,361373248,1774368229,0.10819970307233628,-0.16912142177245215,0.0384290714993103,-0.008967173196442024,-0.008140574865980937,-0.0032699331641197205
1774368229.3635032,bota_frame,363392133,1774368229,0.04109672914206275,-0.14221130496986945,0.08350961991840578,-0.0036448945527045584,-0.0037186159900355065,-0.006667047739028931
1774368229.3654718,bota_frame,365363138,1774368229,-0.07813308860941115,-0.08860958070740566,0.1070022235446988,0.004518790711159015,-0.006971495682777246,-0.006017476320266724
1774368229.3674824,bota_frame,367374366,1774368229,0.08473362302095078,-0.07950166076375353,0.13866015599718295,0.0004568052328948191,-0.0075319209041780355,-0.004631660878658295
1774368229.3695025,bota_frame,369392148,1774368229,-0.03316512160290497,-0.12515296362282413,0.1359565689593758,-0.005110643125161074,-0.005568166990872175,-0.0011294707655906677
1774368229.371501,bota_frame,371389462,1774368229,-0.05465657992293593,-0.11637669948094498,0.08528837056682192,-0.0020312733399295846,-0.004532843635652262,-0.005513094365596771
1774368229.3736289,bota_frame,373511285,1774368229,-0.11002409256383494,-0.23603790316240492,0.1173737006542428,-0.0018132920141308295,-0.0022694333631115837,-0.00523751974105835
1774368229.3755739,bota_frame,375457219,1774368229,0.05652398293819205,-0.1504207291964903,0.10197843164635145,0.005430694813893022,-0.0077484300637222225,-0.006070584058761597
1774368229.3775737,bota_frame,377445472,1774368229,-0.032675051970365576,-0.11138593809760522,0.17735564623432865,0.001549468806742449,-0.004929188798482836,-0.004497826099395752
1774368229.379569,bota_frame,379446232,1774368229,0.056671466262811165,-0.1367773705920996,0.14688449091425682,-0.003054053730512374,-0.007646265408706887,-0.00527895987033844
1774368229.3815193,bota_frame,381396739,1774368229,0.015020613341829137,-0.13621633705088954,0.0504742487418266,-0.0030944163141439773,-0.010004180503290105,-0.0038726478815078735
1774368229.3835368,bota_frame,383413973,1774368229,-0.09056352251442545,-0.10707064029214308,0.07730497939108183,-0.003203843699158271,-0.006289079291251415,-0.0010940134525299072
1774368229.3856313,bota_frame,385482343,1774368229,-0.02746841265831046,-0.2765230525667022,0.06983061607058083,1.6311515623979034e-05,-0.003535510955033322,-0.00826089084148407
1774368229.3875272,bota_frame,387423379,1774368229,0.034468086548151255,-0.14411618363109824,0.17932760546338855,0.00742757694842211,-0.005681181252468304,-0.006716512143611908
1774368229.3896396,bota_frame,389501910,1774368229,0.09765612636302379,-0.24982102056376476,0.08208983342374054,-0.002869594342994719,-0.00688679979954121,-0.005322210490703583
1774368229.391596,bota_frame,391434561,1774368229,-0.13784027323909198,-0.16469834833573316,0.16187679762434826,-0.005976531435090693,-0.005113893831442146,-0.0018122941255569458
1774368229.3935342,bota_frame,393399345,1774368229,-0.22853919468453077,0.07889230508629907,0.22908772193455462,-0.003734251655274856,-0.00335114173670506,-0.005906492471694946
1774368229.395592,bota_frame,395458932,1774368229,-0.16364791502340914,-0.1031035810366916,0.07442247272940428,-0.007766988017947729,-0.003983692269691919,-0.0011517703533172607
1774368229.397415,bota_frame,397293296,1774368229,-0.04945616536405728,-0.15435949709716823,0.04844573637014804,-0.0002842188825071812,-0.005210273196200682,-0.003249220550060272
1774368229.3994274,bota_frame,399341675,1774368229,-0.09311036103172565,-0.22896504659782124,0.15384147386732572,0.001703009105969211,-0.0021244599793864283,-0.007162466645240784
1774368229.40149,bota_frame,401400009,1774368229,-0.06455796724244367,-0.3307618773477543,0.19192235447808415,0.0010777461398292498,-0.0012278056761936829,-0.00404021143913269
1774368229.4034345,bota_frame,403336035,1774368229,-0.06954461528903932,-0.317431621278196,0.19154922571597588,0.0008578483955885563,0.0005685753397469684,-0.0064950063824653625
1774368229.4053524,bota_frame,405257547,1774368229,-0.10183353066254863,-0.219951460095281,0.33232875929022043,0.004019277890474848,-0.003734661206531986,-0.0029163360595703125
1774368229.4075623,bota_frame,407408408,1774368229,-0.053262175438439474,-0.2649401080138958,0.18766672739387147,0.0036277474892416617,-0.00479174633762372,-0.006994873285293579
1774368229.4094362,bota_frame,409336773,1774368229,-0.018419788839362905,-0.2785848923015166,0.2288786297437575,0.0037987029086336,-0.004353375977350138,-0.004595309495925903
1774368229.4115129,bota_frame,411381243,1774368229,-0.01524089704110354,-0.2996930680694021,0.24524740507264298,0.0034017786458947485,-0.006059047181216665,-0.00774703174829483
1774368229.413419,bota_frame,413314163,1774368229,-0.25248498674941144,-0.13899321060641512,0.1349251563313878,-3.978211385613495e-05,-0.0022242288875252147,-0.0032395943999290466
1774368229.4155266,bota_frame,415393041,1774368229,-0.08282956437828926,-0.036363995024892404,0.2006842432083218,-0.0007762761432926757,-0.009701571224839528,-0.004020616412162781
1774368229.4173596,bota_frame,417250770,1774368229,-0.021236974609936787,-0.06413018686238559,0.1841948678188139,-0.002579616016647357,-0.007278755255529484,-0.004041358828544617
1774368229.4195213,bota_frame,419394835,1774368229,-0.11172900413719056,-0.11346418021813776,0.20162769162371852,-0.008980256930479436,-0.005742851575928631,-0.0018347278237342834
1774368229.4214535,bota_frame,421363011,1774368229,-0.08435026608504259,-0.13465199715928833,0.15457375865177703,-0.007089095619679631,-0.010579386279954528,-0.002724654972553253
1774368229.4235468,bota_frame,423420674,1774368229,-0.1460057963380459,-0.11055386904493503,0.1283383912142959,-0.003987903578722807,-0.008593046923910247,-0.003932453691959381
1774368229.4254956,bota_frame,425374638,1774368229,-0.057474055637201094,0.0017946480052870584,0.09128253237842188,-0.0021987137136505464,-0.009028443647521756,-0.004675552248954773
1774368229.4274623,bota_frame,427341714,1774368229,-0.113278277271049,-0.06400246752340166,0.22674910111133073,-0.007743115971595493,-0.006746314747372889,0.0006239339709281921
1774368229.429496,bota_frame,429349028,1774368229,-0.13043516624252316,-0.11385168835279558,0.04883515743507161,-0.0037532753479641023,-0.00473464792530251,-0.0062296465039253235
1774368229.4314673,bota_frame,431348893,1774368229,-0.08536264010028072,-0.04556492356744002,0.07577069636652567,0.00367799825530013,-0.0011692064656898538,-0.005172461271286011
1774368229.4336295,bota_frame,433489855,1774368229,-0.024245610901050707,-0.2925925242594687,0.18949718697000506,0.00044097299759016106,-0.001772866810423629,-0.0014904364943504333
1774368229.435616,bota_frame,435481868,1774368229,0.032913289138063906,-0.3221522800834009,0.1839165449964284,0.00017096337940936124,-0.001971828875378334,-0.0058116614818573
1774368229.4375727,bota_frame,437443480,1774368229,-0.005615388155338241,-0.29097472694500937,0.20381370644123642,0.000559834788361524,-0.0037127790898217605,-0.0072631388902664185
1774368229.4394732,bota_frame,439340597,1774368229,-0.04399006066132394,-0.21013822762194678,0.234005182935892,0.0006713951408950924,-0.004145983046818097,-0.0034633278846740723
1774368229.4415324,bota_frame,441369657,1774368229,0.045783121262569004,-0.2570384526472793,0.3177454431759337,-0.001962804108032956,-0.008950951737367402,-0.0018640458583831787
1774368229.4435005,bota_frame,443379517,1774368229,-0.19570463367303503,-0.06982843618421697,0.17429668938807552,-0.0030914870870005773,-0.007722086261212929,-0.005588985979557037
1774368229.445487,bota_frame,445350003,1774368229,-0.19165852535319994,-0.09223705213040034,0.12187538411755128,-0.004940156012486763,-0.0067474256711276825,-0.003298819065093994
1774368229.447396,bota_frame,447292663,1774368229,-0.09257063871627613,-0.05829180481799057,0.21179287654535273,-0.008600542991322513,-0.007632664444299608,-0.003966018557548523
1774368229.449415,bota_frame,449315137,1774368229,-0.38085457372439446,-0.05900945321753426,0.1684501194051755,-0.004952672848092532,-0.004035105067406786,-0.0019753500819206238
1774368229.4514673,bota_frame,451334864,1774368229,-0.29322549245189533,0.012584045064116367,0.21642455280706585,-0.005862676893609309,-0.007826130293842742,-0.0005621612071990967
1774368229.4533849,bota_frame,453295217,1774368229,-0.37095428995071567,0.02761388553891919,0.170572933746179,-0.003775474702460424,-0.00250094588539701,-0.004238329827785492
1774368229.4555361,bota_frame,455428301,1774368229,-0.12606031556774422,-0.045773404160435405,0.18141421324627593,-0.0027464785680436643,-0.008820449881199482,-0.0034913718700408936
1774368229.4573839,bota_frame,457299462,1774368229,-0.05452414623088009,-0.14826142888276905,0.18647293681228483,0.0002649322528425202,-0.00897528986304491,-0.0032612308859825134
1774368229.4594543,bota_frame,459356551,1774368229,-0.039876721828201234,-0.3030239413301459,0.18277109902961186,0.004358338080794888,-0.005822984223403743,-0.006316490471363068
1774368229.4614182,bota_frame,461313243,1774368229,-0.10475660064588777,-0.11700089020536097,0.2046489319715512,0.0017170903246871427,-0.004092553518254605,-0.00598493218421936
1774368229.4634092,bota_frame,463311530,1774368229,0.014921449381376295,-0.2066085640050943,0.09362821532888432,-0.0018832880874798397,-0.003946491228108667,-0.0018058866262435913
1774368229.4655886,bota_frame,465489662,1774368229,0.01706482263118758,-0.14711545673856818,0.1329653544929883,-0.0012540196002088777,-0.009387981410432344,-0.0043158456683158875
1774368229.4674728,bota_frame,467390152,1774368229,-0.20605370065944406,0.034191683926991345,0.19339306771559706,-0.002624985426620041,-0.006149448700762172,-0.002521112561225891
1774368229.4695683,bota_frame,469463973,1774368229,-0.10034070788095173,-0.029513205183455682,0.18395465320488924,-0.007256430197771446,-0.0037346759357563264,-0.0006201043725013733
1774368229.47164,bota_frame,471505363,1774368229,-0.06224473334662406,-0.11615775792771643,0.21599841153789257,-0.007718936067456661,-0.007011356956255543,-0.003221176564693451
1774368229.473571,bota_frame,473449460,1774368229,-0.10978813968250112,-0.12826033259677416,0.27861422168449934,-0.002039454942476926,-0.003931804002131889,-0.005130469799041748
1774368229.475545,bota_frame,475408348,1774368229,-0.07195926845876466,-0.2731526232725372,0.2710725404798744,-0.0016722100341096668,-0.0011448775011331236,-0.003017432987689972
1774368229.4774964,bota_frame,477379040,1774368229,-0.15972369153494492,-0.13256589848401035,0.3161132538281599,-0.00021799494378194062,0.0005839075002093408,-0.004882432520389557
1774368229.4795544,bota_frame,479425355,1774368229,-0.0026066020450583594,-0.1565052960097546,0.27790734170622144,-0.0013364661716680493,-0.006665282381033866,-0.0036207064986228943
1774368229.4815042,bota_frame,481387922,1774368229,-0.10970045824637653,-0.17030710895403445,0.24076831338075166,-0.0014150280805139692,-0.003908172883015371,-0.0028818845748901367
1774368229.483616,bota_frame,483509532,1774368229,0.018839631498526188,-0.1796784788265171,0.2399238664647747,-0.001518635489440201,-0.007330967708652075,-0.002472326159477234
